id,type_id,action_id,scene_id,target_objs_id,target_actions,meaning,language_words_op,language_words_ad,gesture_words_ad,g_pointing_obj_probs
03-00-66-1_0,1,0,03-00,['03-00-13-sph-b-10'],['not_applicable'],push blue big sphere,"[['blue', 'big', 'sphere']]",[['move']],[['g0']],"[[0.0699554277561779, 0.06097473994578675, 0.03387724182981194, 0.030526517175804433, 0.30967090298868144, 0.08200696127093915, 0.03192299928423203, 0.031690949774616096, 0.03205933598385871, 0.11435596526049217, 0.13137887691398362, 0.026935918026834565, 0.0446441637887811, 1.0]]"
03-00-67-2_0,2,0,03-00,['03-00-13-sph-b-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.07270404045960949, 0.0836193539489614, 0.038693253382070594, 0.034366147962870026, 0.20770751417724123, 0.11229878560175438, 0.03611210635252712, 0.03524662182557151, 0.03719453722545352, 0.11764554599776116, 0.13802496251887797, 0.031651249108958134, 0.054735881438343556, 1.0]]"
03-00-68-3_0,3,0,03-00,['03-00-13-sph-b-10'],['not_applicable'],push blue solid,"[['blue', 'solid']]",[['move']],[['g0']],"[[0.07275843753348878, 0.06268070079970439, 0.03571996405014577, 0.03235013688994523, 0.29050459989060795, 0.08290224686932457, 0.03375277568460217, 0.033493817674427995, 0.03363418176407604, 0.1169735420153941, 0.1307413593223883, 0.02831099044472179, 0.046177247061172974, 1.0]]"
03-00-69-4_0,4,0,03-00,['03-00-13-sph-b-10'],['not_applicable'],push blue big solid,"[['blue', 'big', 'solid']]",[['move']],[['g0']],"[[0.11162386122494446, 0.058340156005914356, 0.03931399319970317, 0.03502490345729618, 1.0, 0.08150378835920367, 0.03694964509745642, 0.03782270328397554, 0.03731906126905668, 0.21527829084756264, 0.2667423556967841, 0.030298493286899392, 0.049782748271203416, 1.0]]"
03-01-0-0_0,0,0,03-01,['03-01-00-sph-b-10'],['not_applicable'],push blue sphere,"[['blue', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.04211217991837924, 0.07087979316237546, 0.06689227104648598, 0.14742942035176135, 0.07635253702886158, 1.0, 1.0, 0.03313389908573955, 0.027364059191862782, 0.27297904360217623, 0.13453335863571914, 0.12832343797663853, 1.0]]"
03-01-1-1_0,1,0,03-01,['03-01-00-sph-b-10'],['not_applicable'],push blue big sphere,"[['blue', 'big', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.0063507116114634825, 0.011575643870340442, 0.010338999588392012, 0.022377571494075696, 0.012184644872949133, 1.0, 0.8637076215888309, 0.005260751775520416, 0.004361347930712993, 0.028066006445244325, 0.016875496315475504, 0.01890120450699533, 1.0]]"
03-01-2-2_0,2,0,03-01,['03-01-00-sph-b-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[1.0, 0.04426637774692874, 0.07462989819960177, 0.0695923230819543, 0.14743656827464624, 0.0798171013921113, 1.0, 1.0, 0.035432429150061735, 0.029450306258179834, 0.22781592339208573, 0.14387444204037247, 0.14768463046405791, 1.0]]"
03-01-3-3_0,3,0,03-01,['03-01-00-sph-b-10'],['not_applicable'],push blue solid,"[['blue', 'solid']]",[['move']],[['g0']],"[[1.0, 0.005346638310643879, 0.008545722281030066, 0.008153897762906216, 0.01663991644283547, 0.009169445711083302, 0.8772695234345849, 1.0, 0.004217913830277969, 0.0035232912945571114, 0.026570283380462065, 0.02051188705905442, 0.02005148049256464, 1.0]]"
03-01-4-4_0,4,0,03-01,['03-01-00-sph-b-10'],['not_applicable'],push blue big solid,"[['blue', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 0.04485512454821047, 0.07868276377573147, 0.07200901357358783, 0.15617504026912457, 0.08379807963510515, 1.0, 1.0, 0.03635453523450142, 0.030126131720462128, 0.22747890548128719, 0.1313732525302608, 0.1391471532317291, 1.0]]"
03-01-5-0_0,0,0,03-01,['03-01-01-sph-g-03'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.030080853996436122, 1.0, 0.07607733509511892, 0.38708381916881196, 0.15475981300380567, 0.0425858508349859, 0.027530085816940414, 0.0374040289517779, 0.08703524042274702, 0.038553318652499495, 0.034601998232180686, 0.023558150164816893, 0.02345907004264083, 0.03727043561723811]]"
03-01-6-1_0,1,0,03-01,['03-01-01-sph-g-03'],['not_applicable'],push green small sphere,"[['green', 'small', 'sphere']]",[['move']],[['g0']],"[[0.03454178368368864, 1.0, 0.08198268156244172, 0.32266174105699, 0.1618079641722529, 0.04798777379375997, 0.03145140281357414, 0.04316916166939088, 0.09513580906325717, 0.04390753835543552, 0.0397532470686491, 0.027406714055920458, 0.027261174479767662, 0.04293300822487173]]"
03-01-7-2_0,2,0,03-01,['03-01-01-sph-g-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.030168484588436913, 1.0, 0.076994838093437, 0.3790154236665614, 0.15014826334516684, 0.04274477784571764, 0.027653798512716155, 0.037323968978872656, 0.09625160658023281, 0.040541870527547395, 0.03453619722429736, 0.02365914044568017, 0.023632077035761607, 0.03732955315557215]]"
03-01-8-3_0,3,0,03-01,['03-01-01-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.02938428384211527, 1.0, 0.07482907593516021, 0.3989817265803172, 0.15404576979904971, 0.0416954845177623, 0.02690309601910671, 0.03654624516426323, 0.08416517486776755, 0.037391255089144, 0.033826641710636846, 0.02296795328816073, 0.02286236275197778, 0.036400930434538514]]"
03-01-9-4_0,4,0,03-01,['03-01-01-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.033053040404253414, 1.0, 0.08049452174776373, 0.34085426071007, 0.1582643860867493, 0.04624959320945312, 0.030168736021019153, 0.041157185560665104, 0.09578503301138756, 0.042858111903001844, 0.03796861096921313, 0.02611496829856361, 0.026015847216756212, 0.04101570486110378]]"
03-01-10-0_0,0,0,03-01,['03-01-02-sph-g-10'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.07285042454392832, 0.07561718206001394, 1.0, 1.0, 1.0, 0.31937400245277897, 0.08623537139678475, 0.07187243108085106, 0.09561603662503225, 0.05147100779834058, 0.07272417196908855, 0.03665036538965521, 0.038133799604187, 0.07945520707933935]]"
03-01-11-1_0,1,0,03-01,['03-01-02-sph-g-10'],['not_applicable'],push green big sphere,"[['green', 'big', 'sphere']]",[['move']],[['g0']],"[[0.07082278890938064, 0.07063150868801851, 1.0, 1.0, 1.0, 0.3512630674754196, 0.08476576956930855, 0.06952021896381498, 0.08644479595893935, 0.04750572025253071, 0.07066852261833462, 0.035040202491410016, 0.03641945396859556, 0.07691795110424732]]"
03-01-12-2_0,2,0,03-01,['03-01-02-sph-g-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.07211128988529433, 0.09310815044929956, 1.0, 1.0, 1.0, 0.2870735656461133, 0.08080198848109459, 0.07524653604128453, 0.10364601023133063, 0.05304544946014331, 0.07699284409714861, 0.03827530549976534, 0.03917899000517015, 0.08051987020335553]]"
03-01-13-3_0,3,0,03-01,['03-01-02-sph-g-10'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.07276272573544414, 0.08000828719207607, 1.0, 1.0, 1.0, 0.3066742212378421, 0.0848535985302221, 0.07271958140826179, 0.100619229305401, 0.053005904655371, 0.07366856575070667, 0.03722246830244691, 0.03861828751449026, 0.0798471303677379]]"
03-01-14-4_0,4,0,03-01,['03-01-02-sph-g-10'],['not_applicable'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.04450183424556312, 0.03923944370518369, 1.0, 1.0, 1.0, 0.6166548835381772, 0.054925806830158984, 0.04355747279138647, 0.041455057821319294, 0.024249359813568207, 0.04555829632340169, 0.020739843305098957, 0.021328856304536677, 0.047789145321605664]]"
03-01-15-0_0,0,0,03-01,['03-01-03-sph-g-10'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.02820432990951672, 0.06724007381748708, 0.6218516201631284, 1.0, 1.0, 0.05872594547250724, 0.027860985549200967, 0.03381354910876068, 0.0394058730571142, 0.02091543584258465, 0.033884275519857836, 0.0174208463252428, 0.017149255455754596, 0.03352780977884472]]"
03-01-16-1_0,1,0,03-01,['03-01-03-sph-g-10'],['not_applicable'],push green big sphere,"[['green', 'big', 'sphere']]",[['move']],[['g0']],"[[0.012554207102896089, 0.040205238130532776, 0.8116304141119245, 1.0, 1.0, 0.025460071766634118, 0.012419224402605305, 0.014737846135491891, 0.02579067971926684, 0.01169341197098877, 0.014558125894667961, 0.008034944339099171, 0.008019000776772528, 0.014896835649119965]]"
03-01-17-2_0,2,0,03-01,['03-01-03-sph-g-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.070233063676568, 0.12198801598439553, 1.0, 1.0, 1.0, 0.18908208499741594, 0.07501697782946368, 0.07530439495990199, 0.1621475287544432, 0.06846781328774001, 0.0752258206920648, 0.040684302041788634, 0.04176409317754882, 0.08008590459866938]]"
03-01-18-3_0,3,0,03-01,['03-01-03-sph-g-10'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.06968834421464203, 0.1640155672811766, 1.0, 1.0, 1.0, 0.16377020172012272, 0.07120370525643417, 0.07899408962428901, 0.1431624515250777, 0.06377770439749465, 0.07899072532634446, 0.04240351463763408, 0.042712202677536844, 0.08128149333924778]]"
03-01-19-4_0,4,0,03-01,['03-01-03-sph-g-10'],['not_applicable'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.05887261386701204, 0.18832247249928377, 1.0, 1.0, 1.0, 0.11826166155913885, 0.05899508665881773, 0.06677085789046801, 0.22489467261135018, 0.07250191237800294, 0.06526916372184528, 0.03809542391229644, 0.038741872802406103, 0.06927426209937866]]"
03-01-20-0_0,0,0,03-01,['03-01-04-sph-b-10'],['not_applicable'],push blue sphere,"[['blue', 'sphere']]",[['move']],[['g0']],"[[0.05981751632044703, 0.05502556083292141, 1.0, 1.0, 1.0, 0.48689878602844905, 0.06917438823152706, 0.0634116640827093, 0.04617805094279087, 0.028037712024946034, 0.06920865548917601, 0.028201184356531503, 0.02815678139932153, 0.06588970029118024]]"
03-01-21-1_0,1,0,03-01,['03-01-04-sph-b-10'],['not_applicable'],push blue big sphere,"[['blue', 'big', 'sphere']]",[['move']],[['g0']],"[[0.02535929829779815, 0.027903964690978875, 0.7048006892509295, 1.0, 1.0, 0.06694154592075192, 0.02630845071933551, 0.030085634216158157, 0.019050862149376842, 0.011846905994930377, 0.03242436287866795, 0.013149187689662983, 0.012767521585818902, 0.02936157660559115]]"
03-01-22-2_0,2,0,03-01,['03-01-04-sph-b-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.08278851731502815, 0.09595124404767634, 1.0, 1.0, 1.0, 0.2453971169284723, 0.08703920041703005, 0.09616152492988686, 0.06781986150166879, 0.04118293766991669, 0.10310328766403035, 0.0431221280334757, 0.042186757200850966, 0.09524742429196377]]"
03-01-23-3_0,3,0,03-01,['03-01-04-sph-b-10'],['not_applicable'],push blue solid,"[['blue', 'solid']]",[['move']],[['g0']],"[[0.05587792931931209, 0.0315970255738328, 1.0, 0.5756081105054935, 1.0, 1.0, 0.0794124823483247, 0.051949263134902425, 0.028488164856357384, 0.018652379344065124, 0.058554664085450736, 0.02126823551832269, 0.02154085991805454, 0.05705088539588408]]"
03-01-24-4_0,4,0,03-01,['03-01-04-sph-b-10'],['not_applicable'],push blue big solid,"[['blue', 'big', 'solid']]",[['move']],[['g0']],"[[0.041610498269977404, 0.037994703732343794, 1.0, 1.0, 1.0, 0.6403442591399889, 0.05024328202660829, 0.041781540354900205, 0.03730050862756261, 0.021904129519183052, 0.04430534982476716, 0.01954234588804509, 0.01990989943137284, 0.04506348318525077]]"
03-01-25-0_0,0,0,03-01,['03-01-05-sph-g-03'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[0.06529037339303927, 0.03567636945318197, 1.0, 0.5076254334371266, 1.0, 1.0, 0.09684779292998766, 0.05890398167538963, 0.03324881352095022, 0.02182028698106229, 0.0653449228117689, 0.024442794123114328, 0.024945750720094445, 0.06585348095428456]]"
03-01-26-1_0,1,0,03-01,['03-01-05-sph-g-03'],['not_applicable'],push green small sphere,"[['green', 'small', 'sphere']]",[['move']],[['g0']],"[[0.0639001800838625, 0.03508670269791128, 1.0, 0.517656874416844, 1.0, 1.0, 0.09417191357437253, 0.057914780329342844, 0.032526433150658944, 0.021338346335059283, 0.06442355876158583, 0.02397550043130871, 0.024438726042915526, 0.06456698417613839]]"
03-01-27-2_0,2,0,03-01,['03-01-05-sph-g-03'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[0.038031804532174446, 0.023456691905849848, 1.0, 0.7050420897168275, 1.0, 1.0, 0.05402154697839619, 0.03460959502305667, 0.023129824018191084, 0.014806714813306494, 0.03722840107800375, 0.015162256221347307, 0.015599985681056078, 0.038911090031790836]]"
03-01-28-3_0,3,0,03-01,['03-01-05-sph-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.08260211904714047, 0.04177805487333695, 1.0, 0.3854197405093895, 1.0, 1.0, 0.13270928003587415, 0.07091747075579935, 0.04063889138784803, 0.026956716098316735, 0.07675898348846523, 0.029847821726642847, 0.030815132668426948, 0.08155578940876]]"
03-01-29-4_0,4,0,03-01,['03-01-05-sph-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.06847554472686518, 0.037951259077482785, 1.0, 0.481422985362518, 1.0, 1.0, 0.10387454821472633, 0.06016535935990629, 0.037526024271400615, 0.024501824224084548, 0.06461193305219101, 0.025956797191413482, 0.026811720060346378, 0.06870200445906541]]"
03-01-30-0_0,0,0,03-01,['03-01-06-sph-g-10'],['not_applicable'],push green sphere,"[['green', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.023013173085857548, 0.05327734087678873, 0.04384477636878396, 0.13705632616456465, 0.056625128877770464, 1.0, 0.40324385810305946, 0.019167048857204952, 0.015299293323615602, 0.16221821091319286, 0.042303576592582395, 0.04395126683657957, 1.0]]"
03-01-31-1_0,1,0,03-01,['03-01-06-sph-g-10'],['not_applicable'],push green big sphere,"[['green', 'big', 'sphere']]",[['move']],[['g0']],"[[1.0, 0.015660510329047257, 0.042942213757780665, 0.032486460814672845, 0.12818170960344497, 0.044916965588031606, 1.0, 0.12774614411679414, 0.013383600311732507, 0.010517886626417896, 0.09094032283623175, 0.024511494598335095, 0.02574911336014301, 0.44296357805736813]]"
03-01-32-2_0,2,0,03-01,['03-01-06-sph-g-10'],['not_applicable'],push sphere,[['sphere']],[['move']],[['g0']],"[[1.0, 0.02346842395035634, 0.05216221919544617, 0.043357684887615815, 0.12246230943559376, 0.05504039852621586, 1.0, 0.4334460144794601, 0.019653389208787234, 0.015811772387881375, 0.14103561400823783, 0.04545655827533926, 0.04810561564506615, 1.0]]"
03-01-33-3_0,3,0,03-01,['03-01-06-sph-g-10'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[1.0, 0.028121992163612282, 0.06698881540241074, 0.05371869650036614, 0.16123205564098952, 0.06991986256879458, 1.0, 0.32030213812281766, 0.02391521291093214, 0.019130611078750963, 0.15265381658293564, 0.050269979422480314, 0.05374681960590986, 1.0]]"
03-01-34-4_0,4,0,03-01,['03-01-06-sph-g-10'],['not_applicable'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 0.020198791719618445, 0.05290880812826976, 0.03965434570643624, 0.11541538674783178, 0.05234508599138434, 1.0, 0.12315058221873917, 0.01798000959201241, 0.014363757028373341, 0.0762653428548006, 0.03241574253974222, 0.0360984217199276, 0.4192037257528642]]"
03-01-35-0_0,0,0,03-01,['03-01-07-cyl-b-10'],['not_applicable'],push blue cylinder,"[['blue', 'cylinder']]",[['move']],[['g0']],"[[0.24709289455465744, 0.0322888763841575, 0.04048558927169282, 0.04385389762890592, 0.08137809145396918, 0.04335902762665988, 0.08283894705705186, 1.0, 0.022753717296328867, 0.018998763222598615, 0.1229070786748505, 0.17133031409084068, 0.09271280273828672, 1.0]]"
03-01-36-1_0,1,0,03-01,['03-01-07-cyl-b-10'],['not_applicable'],push blue big cylinder,"[['blue', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.20987765046517023, 0.03588632685214481, 0.04404292393417754, 0.048276467222274404, 0.0888743090052211, 0.047025909004279554, 0.0832395049642182, 1.0, 0.025000219927779913, 0.020846501740764644, 0.12836426875247475, 0.17339182659029698, 0.09517409154119792, 1.0]]"
03-01-37-2_0,2,0,03-01,['03-01-07-cyl-b-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.2544938264579399, 0.022580086472063006, 0.028001616118989422, 0.029744584495093634, 0.05207991042175416, 0.030095829421736563, 0.062322301381835775, 1.0, 0.016353819617543605, 0.013894511431194436, 0.07455219126574883, 0.31176854276445803, 0.10411278015164267, 1.0]]"
03-01-38-3_0,3,0,03-01,['03-01-07-cyl-b-10'],['not_applicable'],push blue solid,"[['blue', 'solid']]",[['move']],[['g0']],"[[0.2657816927411228, 0.02796795275881141, 0.034906030686430216, 0.037409731353673634, 0.06739860396998827, 0.03747683743622403, 0.07511883402264938, 1.0, 0.019987231105662324, 0.016835559058861506, 0.09978900945972047, 0.21796802560497147, 0.09936049180188455, 1.0]]"
03-01-39-4_0,4,0,03-01,['03-01-07-cyl-b-10'],['not_applicable'],push blue big solid,"[['blue', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 0.034456083846732266, 0.04792496327360655, 0.04901425850934801, 0.09413456546995674, 0.05172042857448292, 0.16895787669510073, 1.0, 0.02564084633323938, 0.021503002476290167, 0.16092424661422716, 0.20985811118004402, 0.1358656170269719, 1.0]]"
03-01-40-0_0,0,0,03-01,['03-01-08-cyl-b-10'],['not_applicable'],push blue cylinder,"[['blue', 'cylinder']]",[['move']],[['g0']],"[[0.019317106638065462, 0.0465338662746696, 0.055704083426874766, 0.08661692680110915, 0.06123408569382075, 0.0267786684961694, 0.018453689870854533, 0.02157713433134402, 1.0, 0.5907425141350823, 0.019805935395934757, 0.014580978778595067, 0.015466574011783567, 0.02318843614569652]]"
03-01-41-1_0,1,0,03-01,['03-01-08-cyl-b-10'],['not_applicable'],push blue big cylinder,"[['blue', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.030897735729635514, 0.08438177521224323, 0.09223419117235088, 0.16222738168311918, 0.10410189146858942, 0.04345621182660589, 0.02944493542367231, 0.03480960084229036, 1.0, 0.30116368670213867, 0.03206460304823973, 0.023389471510859, 0.024664989916765637, 0.037163525463489944]]"
03-01-42-2_0,2,0,03-01,['03-01-08-cyl-b-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.03328388288628295, 0.10700334524268296, 0.10187714122841927, 0.2111111854783445, 0.11977834707978162, 0.04741677556418034, 0.031613421017438255, 0.03787712302935153, 1.0, 0.18311106714528821, 0.035003872786888254, 0.025291315319900975, 0.02649653563597964, 0.04013598758546146]]"
03-01-43-3_0,3,0,03-01,['03-01-08-cyl-b-10'],['not_applicable'],push blue solid,"[['blue', 'solid']]",[['move']],[['g0']],"[[0.027047860191616195, 0.0681920533019029, 0.08224475552203837, 0.13600079027149156, 0.09028161204921206, 0.03803908034340928, 0.025882444312489546, 0.030256972658673026, 1.0, 0.3999505150546585, 0.027853872187426406, 0.020310839749563284, 0.021490812686891937, 0.032448391670626985]]"
